sentence_idx,original,para_jaccard_all,synt_jaccard_all,para_jaccard_content,synt_jaccard_content
919,We'd only met ten minutes before.,0.16873931623931623,0.1096969696969697,0.2477777777777778,0.06607142857142857
920,We're wired into your alarm system.,0.12912730243612597,0.2666666666666667,0.057738095238095234,0.0
921,Wearing jeans and a black coat.,0.18223443223443223,0.2,0.12321428571428572,0.0
922,Well a busy but great day!,0.1150932400932401,0.14545454545454545,0.10634920634920635,0.0
923,Well kept facility with friendly staff.,0.044461788211788214,0.09090909090909091,0.05166666666666666,0.0
924,"Well, it's hard to say, Geraldo.",0.14117549117549116,0.33333333333333337,0.15932539682539681,0.14285714285714285
925,"Well, this may be an exception.",0.13787878787878788,0.15636363636363634,0.02,0.06000000000000001
926,Were all the vampire stories true?,0.08022148603030957,0.35,0.01111111111111111,0.02
927,Were narrow field stones set perpendicular?,0.06639652014652014,0.09090909090909091,0.046783216783216786,0.0
928,Wet hair clinging to her cheeks.,0.13959391485707273,0.0,0.02857142857142857,0.0
929,What Does 'Surf the Web' Mean?,0.11114010989010988,0.33333333333333337,0.025,0.2
930,What about a car or truck?,0.14174825174825173,0.5,0.05,0.0
931,What about being amazing and wonderful?,0.08662087912087912,0.5,0.0,0.0
932,What an amazing and wonderful metamorphosis.,0.09228937728937728,0.2,0.0,0.0
933,What are the startup costs involved?,0.12900765900765904,0.1721212121212121,0.014285714285714285,0.0
934,What could frighten them this badly?,0.1215268065268065,0.5,0.05333333333333333,0.2
935,What do they need her for?,0.2459809634809635,0.22333333333333333,0.08333333333333333,0.0
936,What do you want for free?,0.10832722832722834,0.0715151515151515,0.041666666666666664,0.0
937,What else remained from the communism?,0.18176823176823179,0.49444444444444446,0.08428571428571428,0.19666666666666668
938,What else was there to say??,0.06631016042780749,0.7142857142857143,0.01111111111111111,0.33333333333333337
939,What exactly's the matter with me?,0.176010101010101,0.2816317016317016,0.0,0.18666666666666665
940,What happens when the baby comes?,0.23647907647907643,0.5,0.045,0.2
941,What help can you possibly need?,0.16070853982618688,0.5,0.019090909090909092,0.2
942,What if nature had a voice?,0.071002886002886,0.5,0.05333333333333333,0.0
943,What one word would describe you?,0.1683333333333333,0.33333333333333337,0.14047619047619048,0.2857142857142857
944,"What's more, the news repeats itself.",0.09947552447552446,0.5,0.025757575757575757,0.2
945,When she had finished I said:,0.16754689754689756,0.21424242424242426,0.025,0.02
946,Where are you keeping it safe?,0.19569900687547748,0.4833333333333333,0.0,0.0
947,"Where those -- look, here he goes.",0.05214932126696833,0.1706060606060606,0.0325,0.03333333333333333
948,Why am I practicing SUP yoga?,0.11053113553113554,0.13,0.1678968253968254,0.0
949,Why go and stir that pot?,0.10439005439005437,0.33333333333333337,0.0,0.0
950,Why had the disease spared them?,0.24898101898101896,0.5,0.0,0.0
951,Why should the knowledge threaten you?,0.1889514896867838,0.35,0.02,0.0
952,Why's his britches round his knees?,0.11969197469197468,0.2954365079365079,0.055952380952380955,0.33333333333333337
953,Wild horses couldn't keep me away.,0.02583333333333333,0.19363636363636366,0.01111111111111111,0.125
954,"Will you drink to that, boys?",0.2201613664113664,0.24000000000000005,0.04,0.0
955,Will you sleep on the couch?,0.2272061272061272,0.5,0.08666666666666666,0.0
956,Wine choices pretty much the same.,0.06760683760683761,0.5,0.0,0.33333333333333337
957,Wine waiters are something else again.,0.05181318681318682,0.5,0.05694444444444444,0.33333333333333337
958,Wishing your husband a happy birthday!,0.18456043956043958,0.2,0.12757936507936507,0.0
959,With charming conversations and witty sparring.,0.06939255189255189,0.2,0.0,0.0
960,With standard Plone that is impossible.,0.2248951048951049,0.20060606060606062,0.2301190476190476,0.0
961,With the Dubai offline mobile map!,0.400518341307815,0.33333333333333337,0.705,0.14285714285714285
962,Without warning cameras started to flash.,0.03891402714932127,0.24000000000000005,0.04111111111111111,0.15277777777777776
963,Worse than your Kraft Holiday dip?,0.384019379313497,0.20222222222222222,0.4437012987012987,0.0
964,Would she not regret this marriage?,0.13820471195471193,0.2,0.029166666666666664,0.18333333333333335
965,Would she put him in jail?,0.14915917415917418,0.10181818181818184,0.07261904761904761,0.16773809523809524
966,"Would you like a drink, then?",0.18043414918414916,0.11272727272727272,0.06845238095238096,0.014285714285714285
967,"Years of war, strain, and hatred.",0.21797202797202794,0.2,0.1590079365079365,0.0
968,Yes she isolated various radioactive atoms.,0.40494949494949495,0.2,0.5349603174603175,0.11111111111111112
969,You are quite smart and attentive.,0.16384282384282386,0.2966666666666666,0.0,0.17333333333333334
970,You bet there's other things here.,0.08238761238761239,0.33333333333333337,0.02857142857142857,0.3466666666666667
971,You can see the damage here.,0.11489177489177486,0.22666666666666666,0.0,0.0
972,You can use milk if required.,0.11568901686548747,0.33333333333333337,0.09761904761904762,0.0
973,You can't start with individual programs.,0.09006826506826507,0.05818181818181818,0.06785714285714287,0.05178571428571428
974,You connect it to a computer.,0.2648046398046398,0.30151515151515146,0.047619047619047616,0.0
975,"You don't, you can't believe that...",0.10728438228438228,0.30357142857142855,0.014285714285714285,0.29000000000000004
976,You got an elephant up there?,0.07285214785214786,0.13454545454545452,0.016666666666666666,0.0
977,You have nothing but circumstantial evidence.,0.15052281052281052,0.19636363636363638,0.1667857142857143,0.1571428571428571
978,You have such a cute baby.,0.13289044289044288,0.22454545454545452,0.11666666666666665,0.0
979,You have the poor girl terrified.,0.14950067476383266,0.10833333333333332,0.08583333333333333,0.0
980,You know what your problem is?,0.07237639553429027,0.5,0.0,0.0
981,"You know, the world loves him.",0.15965811965811966,0.33333333333333337,0.03666666666666667,0.1766666666666667
982,You may climb on the mountain.,0.18860972360972364,0.4833333333333333,0.095,0.2
983,You may dive in the sea.,0.21217948717948718,0.5,0.047619047619047616,0.2
984,You mean she's not coming back?,0.05300366300366301,0.22666666666666666,0.0375,0.02857142857142857
985,You need me to protect you.,0.07227272727272727,0.13722222222222225,0.0,0.025
986,"You planted this garden, did you?",0.14596106507871215,0.42857142857142855,0.03428571428571429,0.0
987,You should practice lying more often.,0.12955128205128202,0.02727272727272727,0.04206349206349207,0.0
988,You take me for a liar?,0.11383699633699633,0.13103535353535353,0.014285714285714285,0.0
989,You wouldn't eat your fancy food.,0.07878621378621378,0.123030303030303,0.0,0.13392857142857142
990,You'd have to get me inside.,0.20581418581418584,0.25333333333333335,0.11428571428571428,0.016666666666666666
991,You're going to miss your train!,0.2261938061938062,0.24333333333333335,0.15476190476190474,0.19
992,You're listening to DAY TO DAY.,0.35079365079365077,0.14285714285714285,0.3676190476190476,0.2
993,You're one of our top students.,0.13545288045288045,0.11272727272727272,0.060119047619047614,0.014285714285714285
994,You're still going to get hooked.,0.09178321678321678,0.2,0.10833333333333332,0.11388888888888889
995,You're the one who started it.,0.13408702408702408,0.34333333333333327,0.014285714285714285,0.02
996,You've managed to edit a value!,0.13771875183639892,0.5,0.10154761904761904,0.33333333333333337
997,Your decisions will shape the world!,0.24157342657342656,0.2266666666666667,0.04916666666666667,0.0
998,Your leg muscles will also ache.,0.3803904428904429,0.2266666666666667,0.3404761904761905,0.14285714285714285
999,Your preferred timeframe for commencing in-store.,0.09272759103641456,0.20545454545454547,0.034999999999999996,0.025
