sentence_idx,original,condition,variant_idx,variant_text,final_passes,regen_attempts,failed_criteria,note,needs_manual_review
604,Trees drenched by passing hurricanes preserve a record of each storm in their growth rings.,syntactic,8,Carpets faded by streaming sunlight reveal a stripe of each ray in their woven threads.,,0,response_missing,No eval returned by model,True
604,Trees drenched by passing hurricanes preserve a record of each storm in their growth rings.,syntactic,9,Fences dented by rolling hailstones display a scar for each strike on their metal rails.,,0,response_missing,No eval returned by model,True
604,Trees drenched by passing hurricanes preserve a record of each storm in their growth rings.,syntactic,10,Albums warped by leaking radiators preserve a curve from each drip in their cardboard spines.,,0,response_missing,No eval returned by model,True
605,Unripe bananas and plantains are staple foods and often cooked like potatoes.,paraphrase,1,Green bananas and plantains serve as dietary staples and are frequently prepared in the same manner as spuds.,True,0,,,False
605,Unripe bananas and plantains are staple foods and often cooked like potatoes.,paraphrase,2,It is unripe plantains and bananas that function as core foods and get boiled or fried just like tubers.,True,0,,,False
605,Unripe bananas and plantains are staple foods and often cooked like potatoes.,paraphrase,3,There are staple crops—immature bananas and plantains—that routinely undergo potato-style cooking.,True,0,,,False
605,Unripe bananas and plantains are staple foods and often cooked like potatoes.,paraphrase,4,"Cooked similarly to potatoes, under-ripe plantains and bananas form the backbone of many diets.",True,0,,,False
605,Unripe bananas and plantains are staple foods and often cooked like potatoes.,paraphrase,5,"The culinary treatment given to potatoes is regularly applied to green plantains and bananas, both regarded as staples.",True,0,,,False
605,Unripe bananas and plantains are staple foods and often cooked like potatoes.,paraphrase,6,"Being dietary staples, unripened bananas and plantains are customarily treated in the kitchen the way potatoes are.",True,0,,,False
605,Unripe bananas and plantains are staple foods and often cooked like potatoes.,paraphrase,7,What are boiled or fried like potatoes are the still-green bananas and plantains that anchor local diets.,True,0,,,False
605,Unripe bananas and plantains are staple foods and often cooked like potatoes.,paraphrase,8,Potato-style preparation is standard for the green-skinned bananas and plantains that count as staple fare.,True,0,,,False
605,Unripe bananas and plantains are staple foods and often cooked like potatoes.,paraphrase,9,"As staples, firm bananas and plantains habitually receive the same cooking methods accorded to potatoes.",True,0,,,False
605,Unripe bananas and plantains are staple foods and often cooked like potatoes.,paraphrase,10,"The population relies on unripe plantains and bananas, routinely cooking them in the fashion typical of potatoes.",True,0,,,False
605,Unripe bananas and plantains are staple foods and often cooked like potatoes.,syntactic,1,Young kittens and puppies are beloved pets and frequently carried like babies.,True,0,,,False
605,Unripe bananas and plantains are staple foods and often cooked like potatoes.,syntactic,2,Fresh herbs and spices are essential ingredients and commonly measured like chemicals.,True,0,,,False
605,Unripe bananas and plantains are staple foods and often cooked like potatoes.,syntactic,3,Rare coins and stamps are valuable collectibles and carefully stored like jewels.,True,0,,,False
605,Unripe bananas and plantains are staple foods and often cooked like potatoes.,syntactic,4,Wild salmon and trout are prized catches and usually grilled like steaks.,True,0,,,False
605,Unripe bananas and plantains are staple foods and often cooked like potatoes.,syntactic,5,Antique chairs and tables are expensive furnishings and gently polished like silver.,True,0,,,False
605,Unripe bananas and plantains are staple foods and often cooked like potatoes.,syntactic,6,Tiny hummingbirds and finches are colorful creatures and eagerly watched like performers.,True,0,,,False
605,Unripe bananas and plantains are staple foods and often cooked like potatoes.,syntactic,7,Heavy snowstorms and blizzards are winter hazards and closely monitored like threats.,True,0,,,False
605,Unripe bananas and plantains are staple foods and often cooked like potatoes.,syntactic,8,Bright comets and asteroids are celestial objects and carefully tracked like missiles.,True,0,,,False
605,Unripe bananas and plantains are staple foods and often cooked like potatoes.,syntactic,9,Ancient scrolls and manuscripts are historical treasures and delicately handled like glass.,True,0,,,False
605,Unripe bananas and plantains are staple foods and often cooked like potatoes.,syntactic,10,Loud drums and cymbals are marching instruments and rhythmically played like metronomes.,True,0,,,False
606,Upon leaving the train station we saw our hotel looming above:  a magnificent castle built on a cliff.,paraphrase,1,A splendid fortress perched on a precipice greeted us as we exited the rail terminal.,True,0,,,False
606,Upon leaving the train station we saw our hotel looming above:  a magnificent castle built on a cliff.,paraphrase,2,What towered overhead as we departed the station was a grand citadel erected on a bluff.,True,0,,,False
606,Upon leaving the train station we saw our hotel looming above:  a magnificent castle built on a cliff.,paraphrase,3,"There stood a majestic palace carved into the crag, visible the moment we left the depot.",True,0,,,False
606,Upon leaving the train station we saw our hotel looming above:  a magnificent castle built on a cliff.,paraphrase,4,It was a regal stronghold set atop a rocky ledge that we noticed right after stepping off the train.,True,0,,,False
606,Upon leaving the train station we saw our hotel looming above:  a magnificent castle built on a cliff.,paraphrase,5,"The rail hub behind us, we beheld a stately chateau clinging to the cliff face ahead.",True,0,,,False
606,Upon leaving the train station we saw our hotel looming above:  a magnificent castle built on a cliff.,paraphrase,6,A breathtaking acropolis mounted on a steep escarpment was spotted once we quit the station.,True,0,,,False
606,Upon leaving the train station we saw our hotel looming above:  a magnificent castle built on a cliff.,paraphrase,7,"On quitting the terminus, our gaze fell upon an imposing keep positioned on a rocky outcrop.",True,0,,,False
606,Upon leaving the train station we saw our hotel looming above:  a magnificent castle built on a cliff.,paraphrase,8,What we saw dominating the skyline beyond the platform was a lavish castle anchored to the cliff.,True,0,,,False
606,Upon leaving the train station we saw our hotel looming above:  a magnificent castle built on a cliff.,paraphrase,9,The sight that met us upon departure was a noble edifice straddling the precipice above the tracks.,True,0,,,False
606,Upon leaving the train station we saw our hotel looming above:  a magnificent castle built on a cliff.,paraphrase,10,"Exiting the station, one couldn’t miss the opulent fortress suspended over the ridge.",True,0,,,False
606,Upon leaving the train station we saw our hotel looming above:  a magnificent castle built on a cliff.,syntactic,1,Upon leaving the concert hall we heard our choir rehearsing inside: a vibrant chorus assembled on a stage.,True,0,,,False
606,Upon leaving the train station we saw our hotel looming above:  a magnificent castle built on a cliff.,syntactic,2,Upon leaving the office tower we spotted our bus departing ahead: a crimson coach parked near a curb.,True,0,,,False
606,Upon leaving the train station we saw our hotel looming above:  a magnificent castle built on a cliff.,syntactic,3,Upon leaving the museum gallery we found our guide waiting outside: a cheerful scholar seated on a bench.,True,0,,,False
606,Upon leaving the train station we saw our hotel looming above:  a magnificent castle built on a cliff.,syntactic,4,Upon leaving the airport terminal we caught our shuttle approaching fast: a silver van stopped at a light.,True,0,,,False
606,Upon leaving the train station we saw our hotel looming above:  a magnificent castle built on a cliff.,syntactic,5,Upon leaving the seaside café we watched our yacht drifting away: a graceful sloop anchored near a buoy.,True,0,,,False
606,Upon leaving the train station we saw our hotel looming above:  a magnificent castle built on a cliff.,syntactic,6,Upon leaving the mountain lodge we sensed our storm arriving quickly: a brutal blizzard forming on a ridge.,True,0,,,False
606,Upon leaving the train station we saw our hotel looming above:  a magnificent castle built on a cliff.,syntactic,7,Upon leaving the riverside pub we noticed our barge passing slowly: a sturdy freighter loaded with a crane.,True,0,,,False
606,Upon leaving the train station we saw our hotel looming above:  a magnificent castle built on a cliff.,syntactic,8,Upon leaving the city library we met our tutor pacing nearby: a patient mentor standing by a gate.,True,0,,,False
606,Upon leaving the train station we saw our hotel looming above:  a magnificent castle built on a cliff.,syntactic,9,Upon leaving the village clinic we saw our ambulance rushing past: a white vehicle speeding down a lane.,True,0,,,False
606,Upon leaving the train station we saw our hotel looming above:  a magnificent castle built on a cliff.,syntactic,10,Upon leaving the forest cabin we heard our helicopter hovering low: a noisy chopper circling above a field.,True,0,,,False
607,"Vultures are scavenging birds, feeding mostly on the carcasses of dead animals.",paraphrase,1,"Scavenging avians, vultures consume chiefly the remains of lifeless creatures.",True,0,,,False
607,"Vultures are scavenging birds, feeding mostly on the carcasses of dead animals.",paraphrase,2,"The carcasses of deceased animals are what vultures, as scavengers, chiefly devour.",True,0,,,False
607,"Vultures are scavenging birds, feeding mostly on the carcasses of dead animals.",paraphrase,3,"It is vultures that are birds surviving by scavenging, dining almost entirely on animal corpses.",True,0,,,False
607,"Vultures are scavenging birds, feeding mostly on the carcasses of dead animals.",paraphrase,4,There exist birds called vultures that live by scavenging and eat mainly dead fauna.,True,0,,,False
607,"Vultures are scavenging birds, feeding mostly on the carcasses of dead animals.",paraphrase,5,"Feeding almost exclusively on lifeless beasts, vultures are birds that scavenge.",True,0,,,False
607,"Vultures are scavenging birds, feeding mostly on the carcasses of dead animals.",paraphrase,6,"A diet composed mostly of animal carcasses characterizes vultures, which are scavenger birds.",True,0,,,False
607,"Vultures are scavenging birds, feeding mostly on the carcasses of dead animals.",paraphrase,7,What vultures—scavenging birds—consume for the most part is the flesh of creatures already dead.,True,0,,,False
607,"Vultures are scavenging birds, feeding mostly on the carcasses of dead animals.",paraphrase,8,The scavenging lifestyle of vultures involves eating primarily the bodies of expired animals.,True,0,,,False
607,"Vultures are scavenging birds, feeding mostly on the carcasses of dead animals.",paraphrase,9,"Corpses of dead wildlife constitute the principal fare of vultures, birds that scavenge.",True,0,,,False
607,"Vultures are scavenging birds, feeding mostly on the carcasses of dead animals.",paraphrase,10,"Birds known as vultures earn their living scavenging, mostly polishing off deceased fauna.",True,0,,,False
607,"Vultures are scavenging birds, feeding mostly on the carcasses of dead animals.",syntactic,1,"Parrots are colorful birds, feeding mostly on the seeds of ripe fruits.",True,0,,,False
607,"Vultures are scavenging birds, feeding mostly on the carcasses of dead animals.",syntactic,2,"Pandas are herbivorous mammals, feeding mostly on the shoots of young bamboo.",True,0,,,False
607,"Vultures are scavenging birds, feeding mostly on the carcasses of dead animals.",syntactic,3,"Sharks are predatory fish, feeding mostly on the bodies of smaller fish.",True,0,,,False
607,"Vultures are scavenging birds, feeding mostly on the carcasses of dead animals.",syntactic,4,"Bees are industrious insects, feeding mostly on the nectar of blooming flowers.",True,0,,,False
607,"Vultures are scavenging birds, feeding mostly on the carcasses of dead animals.",syntactic,5,"Squirrels are agile rodents, feeding mostly on the nuts of mature trees.",True,0,,,False
607,"Vultures are scavenging birds, feeding mostly on the carcasses of dead animals.",syntactic,6,"Whales are massive mammals, feeding mostly on the swarms of tiny plankton.",True,0,,,False
607,"Vultures are scavenging birds, feeding mostly on the carcasses of dead animals.",syntactic,7,"Lions are social felines, feeding mostly on the flesh of large herbivores.",True,0,,,False
607,"Vultures are scavenging birds, feeding mostly on the carcasses of dead animals.",syntactic,8,"Hummingbirds are tiny birds, feeding mostly on the sap of tropical blossoms.",True,0,,,False
607,"Vultures are scavenging birds, feeding mostly on the carcasses of dead animals.",syntactic,9,"Koalas are arboreal marsupials, feeding mostly on the leaves of eucalyptus trees.",True,0,,,False
607,"Vultures are scavenging birds, feeding mostly on the carcasses of dead animals.",syntactic,10,"Ants are organized insects, feeding mostly on the crumbs of leftover food.",True,0,,,False
608,"Vultures seldom attack healthy animals, but may kill the wounded or sick.",paraphrase,1,"Healthy creatures are rarely assaulted by scavenging birds, yet injured or ailing ones may be slain.",True,0,,,False
608,"Vultures seldom attack healthy animals, but may kill the wounded or sick.",paraphrase,2,"It is the wounded or ill beasts that carrion fowl will sometimes finish off, though robust ones are almost never targeted.",True,0,,,False
608,"Vultures seldom attack healthy animals, but may kill the wounded or sick.",paraphrase,3,"There are few instances where raptors pounce on unharmed fauna, but diseased or hurt quarry can be dispatched.",True,0,,,False
608,"Vultures seldom attack healthy animals, but may kill the wounded or sick.",paraphrase,4,"Seldom does a sound animal suffer an onslaught from buzzards, whereas crippled or unwell prey might be terminated.",True,0,,,False
608,"Vultures seldom attack healthy animals, but may kill the wounded or sick.",paraphrase,5,"What vultures hardly ever do is strike vigorous wildlife, though they could exterminate debilitated or infirm specimens.",True,0,,,False
608,"Vultures seldom attack healthy animals, but may kill the wounded or sick.",paraphrase,6,"An assault on hale beasts by these gliding predators is uncommon; nonetheless, maimed or feverish beings may perish.",True,0,,,False
608,"Vultures seldom attack healthy animals, but may kill the wounded or sick.",paraphrase,7,"Robust organisms almost never face predation by carrion eaters, yet those weakened or sickly are occasionally put to death.",True,0,,,False
608,"Vultures seldom attack healthy animals, but may kill the wounded or sick.",paraphrase,8,"It is uncommon for scavengers to launch raids on uninjured creatures, but compromised or ailing ones might be killed.",True,0,,,False
608,"Vultures seldom attack healthy animals, but may kill the wounded or sick.",paraphrase,9,"The killing of hurt or diseased animals by buzzards happens, whereas sturdy ones are scarcely ever attacked.",True,0,,,False
608,"Vultures seldom attack healthy animals, but may kill the wounded or sick.",paraphrase,10,"Rarely is a vigorous creature set upon by raptors, though the mutilated or fevered may meet their end.",True,0,,,False
608,"Vultures seldom attack healthy animals, but may kill the wounded or sick.",syntactic,1,"Mechanics rarely fix broken engines, but might repair the damaged or old.",True,0,,,False
608,"Vultures seldom attack healthy animals, but may kill the wounded or sick.",syntactic,2,"Tourists seldom visit remote villages, but may explore the hidden or ancient.",True,0,,,False
608,"Vultures seldom attack healthy animals, but may kill the wounded or sick.",syntactic,3,"Chefs rarely serve spicy dishes, but might prepare the mild or sweet.",True,0,,,False
608,"Vultures seldom attack healthy animals, but may kill the wounded or sick.",syntactic,4,"Cyclists seldom climb steep hills, but might ride the gentle or flat.",True,0,,,False
608,"Vultures seldom attack healthy animals, but may kill the wounded or sick.",syntactic,5,"Librarians rarely read dusty tomes, but might scan the recent or new.",True,0,,,False
608,"Vultures seldom attack healthy animals, but may kill the wounded or sick.",syntactic,6,"Gardeners seldom plant fragile seeds, but might sow the hardy or fresh.",True,0,,,False
608,"Vultures seldom attack healthy animals, but may kill the wounded or sick.",syntactic,7,"Musicians rarely play complex scores, but might perform the simple or short.",True,0,,,False
608,"Vultures seldom attack healthy animals, but may kill the wounded or sick.",syntactic,8,"Doctors seldom treat chronic cases, but might help the acute or mild.",True,0,,,False
608,"Vultures seldom attack healthy animals, but may kill the wounded or sick.",syntactic,9,"Artists rarely draw detailed portraits, but might sketch the rough or quick.",True,0,,,False
608,"Vultures seldom attack healthy animals, but may kill the wounded or sick.",syntactic,10,"Pilots seldom fly risky routes, but might take the safe or direct.",True,0,,,False
609,"Walls are usually made of stone, brick, or cement, as well as drywall.",paraphrase,1,"Stone, brick, cement, and drywall typically form the material of walls.",True,0,,,False
609,"Walls are usually made of stone, brick, or cement, as well as drywall.",paraphrase,2,"It is stone, brick, cement, or drywall that walls are ordinarily built from.",True,0,,,False
609,"Walls are usually made of stone, brick, or cement, as well as drywall.",paraphrase,3,"There are walls whose customary composition includes stone, brick, cement, and drywall.",True,0,,,False
609,"Walls are usually made of stone, brick, or cement, as well as drywall.",paraphrase,4,"The customary making of walls involves stone, brick, cement, plus drywall.",True,0,,,False
609,"Walls are usually made of stone, brick, or cement, as well as drywall.",paraphrase,5,"Ordinarily, walls get constructed out of stone, brick, cement, along with drywall.",True,0,,,False
609,"Walls are usually made of stone, brick, or cement, as well as drywall.",paraphrase,6,"From stone, brick, cement, and drywall are walls usually assembled.",True,0,,,False
609,"Walls are usually made of stone, brick, or cement, as well as drywall.",paraphrase,7,"What walls are generally made of is stone, brick, cement, or drywall.",True,0,,,False
609,"Walls are usually made of stone, brick, or cement, as well as drywall.",paraphrase,8,"Drywall joins stone, brick, and cement as the usual stuff of walls.",True,0,,,False
609,"Walls are usually made of stone, brick, or cement, as well as drywall.",paraphrase,9,"One usually finds walls constituted of stone, brick, cement, and also drywall.",True,0,,,False
609,"Walls are usually made of stone, brick, or cement, as well as drywall.",paraphrase,10,"The materials commonly chosen for walls are stone, brick, cement, and drywall.",True,0,,,False
609,"Walls are usually made of stone, brick, or cement, as well as drywall.",syntactic,1,"Songs are typically sung by Sarah, Maria, or Jessica, as well as Emily.",True,0,,,False
609,"Walls are usually made of stone, brick, or cement, as well as drywall.",syntactic,2,"Books are commonly written by Tom, David, or Kevin, as well as Rachel.",True,0,,,False
609,"Walls are usually made of stone, brick, or cement, as well as drywall.",syntactic,3,"Cakes are usually baked by Anna, Laura, or Megan, as well as Chloe.",True,0,,,False
609,"Walls are usually made of stone, brick, or cement, as well as drywall.",syntactic,4,"Cars are often driven by Brian, Steven, or Tyler, as well as Nicole.",True,0,,,False
609,"Walls are usually made of stone, brick, or cement, as well as drywall.",syntactic,5,"Photos are generally taken by James, Robert, or Justin, as well as Sophia.",True,0,,,False
609,"Walls are usually made of stone, brick, or cement, as well as drywall.",syntactic,6,"Meals are frequently cooked by Helen, Diane, or Brenda, as well as Ashley.",True,0,,,False
609,"Walls are usually made of stone, brick, or cement, as well as drywall.",syntactic,7,"Paintings are mostly created by Pablo, Claude, or Vincent, as well as Frida.",True,0,,,False
609,"Walls are usually made of stone, brick, or cement, as well as drywall.",syntactic,8,"Reports are regularly filed by Mark, Jason, or Andrew, as well as Linda.",True,0,,,False
609,"Walls are usually made of stone, brick, or cement, as well as drywall.",syntactic,9,"Gardens are usually tended by George, Peter, or Henry, as well as Olivia.",True,0,,,False
609,"Walls are usually made of stone, brick, or cement, as well as drywall.",syntactic,10,"Films are commonly directed by Martin, Christopher, or Quentin, as well as Greta.",True,0,,,False
610,"Walls delineate a building, support the roof, and divide the space into rooms.",paraphrase,1,"A structure is outlined by partitions, which also uphold the ceiling and split the interior into chambers.",True,0,,,False
610,"Walls delineate a building, support the roof, and divide the space into rooms.",paraphrase,2,"It is partitions that outline the edifice, bear the overhead cover, and carve the area into sections.",True,0,,,False
610,"Walls delineate a building, support the roof, and divide the space into rooms.",paraphrase,3,"There are partitions whose role is to frame the edifice, sustain the ceiling, and segment the zone into cubicles.",True,0,,,False
610,"Walls delineate a building, support the roof, and divide the space into rooms.",paraphrase,4,"The outlining of an edifice, the holding of its overhead cover, and the carving of its zone into cubicles are all done by partitions.",True,0,,,False
610,"Walls delineate a building, support the roof, and divide the space into rooms.",paraphrase,5,"What partitions do is frame the structure, prop up the roof, and divide the zone into chambers.",True,0,,,False
610,"Walls delineate a building, support the roof, and divide the space into rooms.",paraphrase,6,"By partitions, an edifice is framed, its overhead cover is upheld, and its zone is split into cubicles.",True,0,,,False
610,"Walls delineate a building, support the roof, and divide the space into rooms.",paraphrase,7,"Framing the structure, sustaining the ceiling, and splitting the zone into chambers are functions performed by partitions.",True,0,,,False
610,"Walls delineate a building, support the roof, and divide the space into rooms.",paraphrase,8,"Partitions are what frame the edifice, support the overhead cover, and carve the area into sections.",True,0,,,False
610,"Walls delineate a building, support the roof, and divide the space into rooms.",paraphrase,9,"An edifice gets its outline, its overhead cover gets support, and its zone gets split into chambers—all through partitions.",True,0,,,False
610,"Walls delineate a building, support the roof, and divide the space into rooms.",paraphrase,10,The space inside an edifice is carved into chambers while its overhead cover is upheld and its outline is framed by partitions.,True,0,,,False
610,"Walls delineate a building, support the roof, and divide the space into rooms.",syntactic,1,"Rivers carve a canyon, feed the valley, and split the land into sections.",True,0,,,False
610,"Walls delineate a building, support the roof, and divide the space into rooms.",syntactic,2,"Scholars craft a thesis, guide the debate, and frame the facts into chapters.",True,0,,,False
610,"Walls delineate a building, support the roof, and divide the space into rooms.",syntactic,3,"Bees pollinate a meadow, sustain the hive, and sort the nectar into combs.",True,0,,,False
610,"Walls delineate a building, support the roof, and divide the space into rooms.",syntactic,4,"Artists paint a mural, brighten the wall, and break the surface into panels.",True,0,,,False
610,"Walls delineate a building, support the roof, and divide the space into rooms.",syntactic,5,"Chefs season a stew, enrich the broth, and separate the dish into portions.",True,0,,,False
610,"Walls delineate a building, support the roof, and divide the space into rooms.",syntactic,6,"Engineers design a bridge, stabilize the span, and segment the path into lanes.",True,0,,,False
610,"Walls delineate a building, support the roof, and divide the space into rooms.",syntactic,7,"Gardeners prune a hedge, shape the border, and carve the growth into squares.",True,0,,,False
610,"Walls delineate a building, support the roof, and divide the space into rooms.",syntactic,8,"Musicians compose a symphony, anchor the score, and mark the piece into movements.",True,0,,,False
610,"Walls delineate a building, support the roof, and divide the space into rooms.",syntactic,9,"Directors film a sequence, anchor the plot, and cut the footage into scenes.",True,0,,,False
610,"Walls delineate a building, support the roof, and divide the space into rooms.",syntactic,10,"Sculptors chisel a statue, balance the form, and section the block into layers.",True,0,,,False
611,Water freezes at a low temperature and becomes solid ice.,paraphrase,1,A frigid threshold is crossed when H₂O solidifies into crystalline ice.,True,0,,,False
611,Water freezes at a low temperature and becomes solid ice.,paraphrase,2,It is at chilly degrees that liquid water turns into hardened frost.,True,0,,,False
611,Water freezes at a low temperature and becomes solid ice.,paraphrase,3,There comes a cold point where aqua stiffens into rigid ice.,True,0,,,False
611,Water freezes at a low temperature and becomes solid ice.,paraphrase,4,"Crystallization of the liquid happens once the mercury drops, yielding solid frost.",True,0,,,False
611,Water freezes at a low temperature and becomes solid ice.,paraphrase,5,What the liquid does when chilled is lock into solid ice.,True,0,,,False
611,Water freezes at a low temperature and becomes solid ice.,paraphrase,6,"Into brittle frost, the fluid converts whenever the thermostat plunges.",True,0,,,False
611,Water freezes at a low temperature and becomes solid ice.,paraphrase,7,The stiffening of the liquid into solid ice occurs at a low thermal mark.,True,0,,,False
611,Water freezes at a low temperature and becomes solid ice.,paraphrase,8,A low-heat moment sees the liquid harden into frozen crystal.,True,0,,,False
611,Water freezes at a low temperature and becomes solid ice.,paraphrase,9,"That fluid, it sets into solid frost once the climate turns cold.",True,0,,,False
611,Water freezes at a low temperature and becomes solid ice.,paraphrase,10,Frozen crystal forms from the liquid as soon as the temperature sinks.,True,0,,,False
611,Water freezes at a low temperature and becomes solid ice.,syntactic,1,Metal bends under extreme pressure and forms curved shapes.,True,0,,,False
611,Water freezes at a low temperature and becomes solid ice.,syntactic,2,Bread rises in a warm oven and turns golden brown.,True,0,,,False
611,Water freezes at a low temperature and becomes solid ice.,syntactic,3,Paint dries within a short interval and becomes hard enamel.,True,0,,,False
611,Water freezes at a low temperature and becomes solid ice.,syntactic,4,Wax melts at a moderate threshold and turns liquid oil.,True,0,,,False
611,Water freezes at a low temperature and becomes solid ice.,syntactic,5,Glass cracks along a sharp impact and breaks into fragments.,True,0,,,False
611,Water freezes at a low temperature and becomes solid ice.,syntactic,6,"Syntactic alternative:  
<<Steel bends under high pressure and forms curved arcs.>>",True,1,,,False
611,Water freezes at a low temperature and becomes solid ice.,syntactic,7,Sugar caramelizes at a high setting and tastes rich syrup.,True,0,,,False
611,Water freezes at a low temperature and becomes solid ice.,syntactic,8,Concrete sets within a long duration and grows firm stone.,True,0,,,False
611,Water freezes at a low temperature and becomes solid ice.,syntactic,9,Butter softens at a mild level and spreads smooth cream.,True,0,,,False
611,Water freezes at a low temperature and becomes solid ice.,syntactic,10,Wood warps beneath a damp climate and twists rough timber.,True,0,,,False
612,"Water is the most common liquid on Earth, covering 70% of its area.",paraphrase,1,"Seventy percent of the planet’s surface is blanketed by the most prevalent fluid, H₂O.",True,0,,,False
612,"Water is the most common liquid on Earth, covering 70% of its area.",paraphrase,2,It is water that cloaks seven-tenths of Earth’s expanse as the commonest liquid.,True,0,,,False
612,"Water is the most common liquid on Earth, covering 70% of its area.",paraphrase,3,"The commonest planetary liquid, water, envelops 70% of the globe.",True,0,,,False
612,"Water is the most common liquid on Earth, covering 70% of its area.",paraphrase,4,"There exists a fluid—water—that spreads across seven-tenths of Earth, unmatched in prevalence.",True,0,,,False
612,"Water is the most common liquid on Earth, covering 70% of its area.",paraphrase,5,"Covering seven-tenths of the terrestrial sphere, the most widespread liquid remains water.",True,0,,,False
612,"Water is the most common liquid on Earth, covering 70% of its area.",paraphrase,6,"Earth’s area is 70% shrouded by its most abundant fluid, namely water.",True,0,,,False
612,"Water is the most common liquid on Earth, covering 70% of its area.",paraphrase,7,"What blankets seven-tenths of the planet is water, the liquid found most frequently.",True,0,,,False
612,"Water is the most common liquid on Earth, covering 70% of its area.",paraphrase,8,The prevalence of water manifests in its spanning seventy percent of Earth’s surface as the commonest liquid.,True,0,,,False
612,"Water is the most common liquid on Earth, covering 70% of its area.",paraphrase,9,"A 70% swath of the planet is overlain by water, the liquid occurring most widely.",True,0,,,False
612,"Water is the most common liquid on Earth, covering 70% of its area.",paraphrase,10,"As the most ubiquitous fluid, water overlays seven-tenths of the terrestrial area.",True,0,,,False
612,"Water is the most common liquid on Earth, covering 70% of its area.",syntactic,1,"Oxygen is the most vital element in oceans, supporting 90% of its life.",True,0,,,False
612,"Water is the most common liquid on Earth, covering 70% of its area.",syntactic,2,"Plastic is the most persistent pollutant in oceans, harming 80% of its species.",True,0,,,False
612,"Water is the most common liquid on Earth, covering 70% of its area.",syntactic,3,"Coral is the most diverse ecosystem in seas, sheltering 60% of its organisms.",True,0,,,False
612,"Water is the most common liquid on Earth, covering 70% of its area.",syntactic,4,"Salt is the most abundant mineral in oceans, composing 3.5% of its volume.",True,0,,,False
612,"Water is the most common liquid on Earth, covering 70% of its area.",syntactic,5,"Krill is the most plentiful creature in oceans, feeding 50% of its predators.",True,0,,,False
612,"Water is the most common liquid on Earth, covering 70% of its area.",syntactic,6,"Sand is the most widespread sediment on continents, blanketing 40% of its terrain.",True,0,,,False
612,"Water is the most common liquid on Earth, covering 70% of its area.",syntactic,7,"Ice is the most reflective surface on Antarctica, covering 98% of its mass.",True,0,,,False
612,"Water is the most common liquid on Earth, covering 70% of its area.",syntactic,8,"Concrete is the most ubiquitous material in cities, occupying 30% of its space.",True,0,,,False
612,"Water is the most common liquid on Earth, covering 70% of its area.",syntactic,9,"Grass is the most dominant vegetation on plains, carpeting 85% of its expanse.",True,0,,,False
612,"Water is the most common liquid on Earth, covering 70% of its area.",syntactic,10,"Steel is the most durable alloy in skyscrapers, reinforcing 75% of its framework.",True,0,,,False
613,"We dream throughout the night, in cycles of about ninety minutes each.",paraphrase,1,Approximately ninety-minute intervals of dreaming recur all night long.,True,0,,,False
613,"We dream throughout the night, in cycles of about ninety minutes each.",paraphrase,2,"Throughout nocturnal hours, cycles lasting roughly an hour and a half are spent dreaming.",True,0,,,False
613,"We dream throughout the night, in cycles of about ninety minutes each.",paraphrase,3,It is in ninety-minute stretches that we experience dreams the whole night.,True,0,,,False
613,"We dream throughout the night, in cycles of about ninety minutes each.",paraphrase,4,Dream-filled phases of about an hour and a half repeat during the entire night.,True,0,,,False
613,"We dream throughout the night, in cycles of about ninety minutes each.",paraphrase,5,"There are nightly dream episodes, each cycle spanning around ninety minutes.",True,0,,,False
613,"We dream throughout the night, in cycles of about ninety minutes each.",paraphrase,6,The night is filled with dreams that return every ninety minutes or so.,True,0,,,False
613,"We dream throughout the night, in cycles of about ninety minutes each.",paraphrase,7,What happens all night are dream cycles of approximately ninety minutes apiece.,True,0,,,False
613,"We dream throughout the night, in cycles of about ninety minutes each.",paraphrase,8,Repeated ninety-minute bouts of dreaming occupy us from dusk to dawn.,True,0,,,False
613,"We dream throughout the night, in cycles of about ninety minutes each.",paraphrase,9,"From evening to morning, dreaming unfolds in successive ninety-minute rounds.",True,0,,,False
613,"We dream throughout the night, in cycles of about ninety minutes each.",paraphrase,10,"One’s night consists of dream sequences, each lasting close to ninety minutes.",True,0,,,False
613,"We dream throughout the night, in cycles of about ninety minutes each.",syntactic,1,"They swim across the lake, in bursts of roughly thirty seconds each.",True,0,,,False
613,"We dream throughout the night, in cycles of about ninety minutes each.",syntactic,2,"Bees buzz around the hive, in shifts of nearly twenty minutes each.",True,0,,,False
613,"We dream throughout the night, in cycles of about ninety minutes each.",syntactic,3,"Kids laugh during the show, in waves of exactly fifteen seconds each.",True,0,,,False
613,"We dream throughout the night, in cycles of about ninety minutes each.",syntactic,4,"Stars twinkle above the field, in patterns of almost five seconds each.",True,0,,,False
613,"We dream throughout the night, in cycles of about ninety minutes each.",syntactic,5,"Dogs bark throughout the storm, in spurts of roughly forty seconds each.",True,0,,,False
613,"We dream throughout the night, in cycles of about ninety minutes each.",syntactic,6,"Birds migrate across the sky, in formations of about fifty kilometers each.",True,0,,,False
613,"We dream throughout the night, in cycles of about ninety minutes each.",syntactic,7,"Writers think during the workshop, in sessions of exactly ten minutes each.",True,0,,,False
613,"We dream throughout the night, in cycles of about ninety minutes each.",syntactic,8,"Ants march along the trail, in lines of nearly two centimeters each.",True,0,,,False
